article_id,date,headline,article_text,source,url,author,category,entities,collection_method,_synthetic,_true_label,combined_text,word_count,text_clean,text_minimal,sentence_count,lexical_diversity,fear_score,greed_score,uncertainty_score,optimism_score,dominant_emotion,silver_label,fnei,fnei_category
ART_EEF72C7F100F,2026-08-20,"Nukes all around? A fraying U.S. nuclear umbrella is pushing allies to weigh defense options, raising risk of a proliferation cascade","As countries take more responsibility for their own defense and nuclear states step back from arms-control commitments, the question of proliferation arises.",CNBC Markets,https://www.cnbc.com/2026/08/19/nuclear-proliferation-defense-risk-trump-umbrella-.html,,markets,,RSS,False,,"Nukes all around? A fraying U.S. nuclear umbrella is pushing allies to weigh defense options, raising risk of a proliferation cascade. As countries take more responsibility for their own defense and nuclear states step back from arms-control commitments, the question of proliferation arises.",43,nukes all around a fraying u s nuclear umbrella is pushing allies to weigh defense options raising risk of a proliferation cascade as countries take more responsibility for their own defense and nuclear states step back from arms control commitments the question of proliferation arises,"Nukes all around? A fraying U.S. nuclear umbrella is pushing allies to weigh defense options, raising risk of a proliferation cascade. As countries take more responsibility for their own defense and nuclear states step back from arms-control commitments, the question of proliferation arises.",5,0.8888888888888888,0.034447500000000006,0.005135000000000001,1.0,0.007702499999999999,uncertainty,uncertainty,19.7346875,Extreme Fear
ART_0CAF6BDD1450,2026-08-21,How one Silicon Valley firm is seizing an opportunity from Premier League soccer's gambling ad clampdown,"Premier League clubs have removed betting brands from shirt fronts, opening new sponsorship opportunities while bookmakers shift spending elsewhere.",CNBC Markets,https://www.cnbc.com/2026/08/21/premier-league-gambling-shirt-sponsors.html,,markets,,RSS,False,,"How one Silicon Valley firm is seizing an opportunity from Premier League soccer's gambling ad clampdown. Premier League clubs have removed betting brands from shirt fronts, opening new sponsorship opportunities while bookmakers shift spending elsewhere.",35,how one silicon valley firm is seizing an opportunity from premier league soccer s gambling ad clampdown premier league clubs have removed betting brands from shirt fronts opening new sponsorship opportunities while bookmakers shift spending elsewhere,"How one Silicon Valley firm is seizing an opportunity from Premier League soccer's gambling ad clampdown. Premier League clubs have removed betting brands from shirt fronts, opening new sponsorship opportunities while bookmakers shift spending elsewhere.",2,0.9166666666666666,0.0,1.0,0.0,0.14431499999999997,greed,greed,70.05102500000001,Greed
ART_8C3FA540808C,2026-08-21,"Trump to allow import of 300,000 metric tons of ground beef without tariff",Beef prices in the U.S have soared in 2026 due to a reduction in the nation's cattle herd.,CNBC Markets,https://www.cnbc.com/2026/08/21/trump-ground-beef-import-tariff.html,,markets,,RSS,False,,"Trump to allow import of 300,000 metric tons of ground beef without tariff. Beef prices in the U.S have soared in 2026 due to a reduction in the nation's cattle herd.",31,trump to allow import of metric tons of ground beef without tariff beef prices in the u s have soared in due to a reduction in the nation s cattle herd,"Trump to allow import of 300,000 metric tons of ground beef without tariff. Beef prices in the U.S have soared in 2026 due to a reduction in the nation's cattle herd.",3,0.7741935483870968,0.0,0.283945,0.0,0.06788999999999999,greed,greed,45.8945,Neutral
ART_24AD6CE581B5,2026-08-21,"Tesla recalls 3 million vehicles in China over doorhandle safety, driver monitoring",Tesla will voluntarily recall about 3 million of its vehicles in China to address doorhandle safety concerns and deficient driver monitoring systems.,CNBC Markets,https://www.cnbc.com/2026/08/21/tesla-recalls-cars-in-china-over-doorhandle-safety-driver-monitoring.html,,markets,,RSS,False,,"Tesla recalls 3 million vehicles in China over doorhandle safety, driver monitoring. Tesla will voluntarily recall about 3 million of its vehicles in China to address doorhandle safety concerns and deficient driver monitoring systems.",34,tesla recalls million vehicles in china over doorhandle safety driver monitoring tesla will voluntarily recall about million of its vehicles in china to address doorhandle safety concerns and deficient driver monitoring systems,"Tesla recalls 3 million vehicles in China over doorhandle safety, driver monitoring. Tesla will voluntarily recall about 3 million of its vehicles in China to address doorhandle safety concerns and deficient driver monitoring systems.",2,0.71875,0.0,0.097265,0.25,0.14589749999999999,uncertainty,uncertainty,39.2743625,Fear
ART_699B274A70A1,2026-08-21,'A delicate dance': JD Vance says economic pressure is the best way to achieve Washington's objectives in Iran,"Vance said ""what has been true over the last couple of weeks is they felt a lot more pressure than we have.""",CNBC Markets,https://www.cnbc.com/2026/08/21/us-iran-war-trump-hormuz-vance-economic-pressure.html,,markets,,RSS,False,,"'A delicate dance': JD Vance says economic pressure is the best way to achieve Washington's objectives in Iran. Vance said ""what has been true over the last couple of weeks is they felt a lot more pressure than we have.""",40,a delicate dance jd vance says economic pressure is the best way to achieve washington s objectives in iran vance said what has been true over the last couple of weeks is they felt a lot more pressure than we have,"'A delicate dance': JD Vance says economic pressure is the best way to achieve Washington's objectives in Iran. Vance said ""what has been true over the last couple of weeks is they felt a lot more pressure than we have.""",2,0.8780487804878049,0.0,0.10125500000000001,0.0,0.15188249999999998,optimism,optimism,43.3535375,Neutral
ART_E53258BF8737,2026-08-21,NATO member Romania scrambles F-16 fighter jets to destroy drone near critical European gas project,It comes weeks after Romania’s Air Force destroyed a Russian drone in its airspace.,CNBC Markets,https://www.cnbc.com/2026/08/21/romania-russia-ukraine-drone-gas-nato.html,,markets,,RSS,False,,NATO member Romania scrambles F-16 fighter jets to destroy drone near critical European gas project. It comes weeks after Romania’s Air Force destroyed a Russian drone in its airspace.,29,nato member romania scrambles f fighter jets to destroy drone near critical european gas project it comes weeks after romania s air force destroyed a russian drone in its airspace,NATO member Romania scrambles F-16 fighter jets to destroy drone near critical European gas project. It comes weeks after Romania s Air Force destroyed a Russian drone in its airspace.,2,0.9333333333333333,0.2042475,0.0,0.136165,0.0,fear,fear,28.872575000000005,Fear
ART_6D9F1263ABA6,2026-08-21,Chinese humanoid robots' biggest obstacle: Humans are still (mostly) better,Humanoid robots still struggle to perform as efficiently as humans in most labor scenarios.,CNBC Markets,https://www.cnbc.com/2026/08/21/chinese-humanoid-robots-face-challenge-of-their-own-capabilities.html,,markets,,RSS,False,,Chinese humanoid robots' biggest obstacle: Humans are still (mostly) better. Humanoid robots still struggle to perform as efficiently as humans in most labor scenarios.,24,chinese humanoid robots biggest obstacle humans are still mostly better humanoid robots still struggle to perform as efficiently as humans in most labor scenarios,Chinese humanoid robots' biggest obstacle: Humans are still (mostly) better. Humanoid robots still struggle to perform as efficiently as humans in most labor scenarios.,2,0.7916666666666666,0.0,0.02552,0.0,0.038279999999999995,optimism,optimism,37.1054,Fear
ART_61739947992D,2026-08-21,No more doom scrolling or Instagram Stories? A Meta trial loss could end the social media we know,"""These trials are often compared to the Big Tobacco lawsuits of the 90s, and the outcome will likely be analogous as well,"" one analyst told CNBC.",CNBC Markets,https://www.cnbc.com/2026/08/21/meta-social-media-lawsuit-trial-instagram-facebook.html,,markets,,RSS,False,,"No more doom scrolling or Instagram Stories? A Meta trial loss could end the social media we know. ""These trials are often compared to the Big Tobacco lawsuits of the 90s, and the outcome will likely be analogous as well,"" one analyst told CNBC.",44,no more doom scrolling or instagram stories a meta trial loss could end the social media we know these trials are often compared to the big tobacco lawsuits of the s and the outcome will likely be analogous as well one analyst told cnbc,"No more doom scrolling or Instagram Stories? A Meta trial loss could end the social media we know. ""These trials are often compared to the Big Tobacco lawsuits of the 90s, and the outcome will likely be analogous as well,"" one analyst told CNBC.",3,0.9318181818181818,0.062189999999999995,0.0,1.0,0.0,uncertainty,uncertainty,18.7562,Extreme Fear
ART_66C82A3CD70B,2026-08-21,"Broadcom debt deal expected to reach upwards of $70 billion, sources say","Broadcom is in talks to raise upwards of $70 to $80 billion in debt for a chip financing deal, CNBC's David Faber reported on Friday.",CNBC Markets,https://www.cnbc.com/2026/08/21/broadcom-debt-deal-expected-to-reach-upwards-of-70-billion-sources.html,,markets,,RSS,False,,"Broadcom debt deal expected to reach upwards of $70 billion, sources say. Broadcom is in talks to raise upwards of $70 to $80 billion in debt for a chip financing deal, CNBC's David Faber reported on Friday.",37,broadcom debt deal expected to reach upwards of billion sources say broadcom is in talks to raise upwards of to billion in debt for a chip financing deal cnbc s david faber reported on friday,"Broadcom debt deal expected to reach upwards of $70 billion, sources say. Broadcom is in talks to raise upwards of $70 to $80 billion in debt for a chip financing deal, CNBC's David Faber reported on Friday.",2,0.7428571428571429,0.12145500000000001,0.0,0.08097000000000001,0.0,fear,fear,31.356350000000006,Fear
ART_780BCCEDD2AA,2026-08-21,"Anthropic IPO filing will show AI backlash as a risk factor, sources say",Anthropic is poised to debut on the stock market at a time when the public is increasingly upset about data centers and is fearful about AI taking jobs.,CNBC Markets,https://www.cnbc.com/2026/08/21/-anthropic-ipo-filing-will-show-ai-backlash-as-risk-sources-say.html,,markets,,RSS,False,,"Anthropic IPO filing will show AI backlash as a risk factor, sources say. Anthropic is poised to debut on the stock market at a time when the public is increasingly upset about data centers and is fearful about AI taking jobs.",41,anthropic ipo filing will show ai backlash as a risk factor sources say anthropic is poised to debut on the stock market at a time when the public is increasingly upset about data centers and is fearful about ai taking jobs,"Anthropic IPO filing will show AI backlash as a risk factor, sources say. Anthropic is poised to debut on the stock market at a time when the public is increasingly upset about data centers and is fearful about AI taking jobs.",2,0.8292682926829268,0.31147,1.0,1.0,0.25,greed,greed,52.52060000000001,Neutral
